comp_name,ticker,year,segment,industry,hq_country,ceo_sust_statem,sales,env_policy,ep_targets,env_impact_red,energy_consump,incr_renew_en,disclosure_raw,resource_target,water_withdraw,water_disclose,ghg_emis,transport_emis,years_es_report,audit_es_report,su_guidelines,su_aud_disclose,su_eva_disclose,su_env_assess,earn_per_share
Cavotec SA,CCC,2022.0,Mid,Industrial Goods and Services,Switzerland,,147.8,1,0,1,13888.8,1,0,0,2510,1,1.258,0.338,5,0,1,0,0,1,0.034
Fenix Outdoor International AG,FOI,2015.0,Large,Consumer Goods and Services,Switzerland,1,451,1,1,1,66215,1,1,1,52,1,3.4,2.4,3,1,1,0,0,1,1.63
Fenix Outdoor International AG,FOI,2016.0,Large,Consumer Goods and Services,Switzerland,1,486.2,1,1,1,73785,1,1,1,68,1,10.2,4.8,4,0,1,0,0,1,3.6
Fenix Outdoor International AG,FOI,2017.0,Large,Consumer Goods and Services,Switzerland,1,539.9,1,1,1,104642,0,1,0,157,1,,0.8,5,1,1,0,0,0,0.5
Fenix Outdoor International AG,FOI,2018.0,Large,Consumer Goods and Services,Switzerland,1,572.408,1,0,1,87738.8472,0,0,0,11244.803,0,3691,,6,0,1,1,1,1,5.01
Fenix Outdoor International AG,FOI,2019.0,Large,Consumer Goods and Services,Switzerland,1,607.1,1,1,1,97713,0,1,1,560.349,1,14.74,,6,0,1,0,1,1,4.55
Fenix Outdoor International AG,FOI,2020.0,Large,Consumer Goods and Services,Switzerland,1,563,1,1,1,78674.4,0,1,1,31009.075,1,5.871,7.66,8,0,1,0,1,1,2.54
Fenix Outdoor International AG,FOI,2021.0,Large,Consumer Goods and Services,Switzerland,1,649.947,1,1,1,1446.67,,1,1,70.898,0,113.115,,9,0,1,0,1,1,4.25
Fenix Outdoor International AG,FOI,2022.0,Large,Consumer Goods and Services,Switzerland,,759.1,1,1,1,1286.77,0,0,1,55.584,1,5.6,9.829,8,0,1,0,1,1,4.57
Oriflame Holding AG,ORIFL,2014.0,Large,Consumer Goods and Services,Switzerland,1,1265.8,1,1,1,235440,0,0,1,121350,1,31.6,40,11,1,1,0.25,1,1,0.67
Oriflame Holding AG,ORIFL,2015.0,Large,Consumer Goods and Services,Switzerland,1,1211.6,1,1,1,204480,0,0,1,,0,25.849,32,11,1,1,1,1,1,0.79
Oriflame Holding AG,ORIFL,2016.0,Large,Consumer Goods and Services,Switzerland,1,1249.4,1,1,1,210600,0,0,1,,0,22.777,31,3,0,1,0,1,1,1.2
Oriflame Holding AG,ORIFL,2017.0,Large,Consumer Goods and Services,Switzerland,1,1363.1,1,1,1,214668,0,1,1,164,0,21.406,41.84,10,0,1,1,1,1,1.6
Oriflame Holding AG,ORIFL,2018.0,Large,Consumer Goods and Services,Switzerland,1,1278.8,1,1,1,207000,1,1,1,225,0,7.95,43.526,5,0,1,,1,1,1.68
Oriflame Holding AG,ORIFL,2020.0,Large,Consumer Goods and Services,Switzerland,1,1156.9,1,1,1,173844,1,1,1,255,1,5.143,13.926,7,0,1,1,1,1,
Salmones Camanchaca S.A.,SACAM,2020.0,Large,Consumer Goods and Services,Chile,1,228.0026786,1,1,1,468108,1,0,1,38582.238,1,39.532,207.783,7,1,1,1,1,1,0.0061
Salmones Camanchaca S.A.,SACAM,2021.0,Large,Consumer Goods and Services,Chile,1,262.1982143,1,1,1,309100,1,1,1,32511.911,1,23.303,182.009,7,1,1,0.626213592,1,1,-0.112687719
Salmones Camanchaca S.A.,SACAM,2022.0,Large,Consumer Goods and Services,Chile,,354.1726374,1,1,1,329360,0,0,1,31658.254,1,24.291,183.195,9,0,1,1,1,1,
Songa Offshore,SONG,2016.0,Mid,Energy,Cyprus,0,717.1,1,1,1,1,0,0,0,,0,0.3,,,0,0,0,0,0,0.6
TRATON SE,8TRA,2021.0,Large,Industrial Goods and Services,Germany,1,30620,1,1,1,,1,0,1,,0,,,0,0,1,0,0,0,0.91
Bang & Olufsen A/S,BO,2019.0,Mid,Consumer Goods and Services,Denmark,1,272.5568942,1,1,1,,0,0,1,,0,,,11,0,1,0,1,1,1.887550201
Carlsberg A/S,CARL,2021.0,Large,Consumer Goods and Services,Denmark,1,8920.21419,1,1,1,11923200,0,0,1,34600,0,789,,10,1,1,1,1,1,6.345381526
Carlsberg A/S,CARL,2022.0,Large,Consumer Goods and Services,Denmark,,9444.77366,1,1,1,5637595.49,1,0,1,27300,0,323,,12,0,1,1,0,1,-1.021565215
Carlsberg A/S,CARL,2014.0,Large,Consumer Goods and Services,Denmark,1,12291.1,1,1,1,16638048,1,1,1,42100,1,998.1,,17,0,1,0,1,1,3.87
Carlsberg A/S,CARL,2015.0,Large,Consumer Goods and Services,Denmark,1,8760.6,1,1,1,14151600,1,1,1,41200,1,945,,8,1,1,1,1,1,-2.57
Carlsberg A/S,CARL,2016.0,Large,Consumer Goods and Services,Denmark,1,8427.2,1,1,1,12222000,1,0,1,37700,0,761.1,123.9,18,1,1,1,0,1,3.4
Carlsberg A/S,CARL,2017.0,Large,Consumer Goods and Services,Denmark,1,8296.4,1,1,1,11502000,1,1,1,36500,1,802,,6,1,1,0,0,1,1.1
Carlsberg A/S,CARL,2018.0,Large,Consumer Goods and Services,Denmark,1,11942.28188,1,1,1,11613600,1,0,1,37500,1,801,,10,0,1,1,0,0,4.657718121
Carlsberg A/S,CARL,2019.0,Large,Consumer Goods and Services,Denmark,1,8822.222222,1,1,1,11556000,1,0,1,35900,1,638,,8,1,1,0,0,1,5.850066934
Carlsberg A/S,CARL,2020.0,Large,Consumer Goods and Services,Denmark,1,7836.813922,1,1,1,10980000,1,0,1,33100,0,563,,10,1,1,1,0,1,5.502008032
Københavns Lufthavne A/S,KBHL,2014.0,Large,Industrial Goods and Services,Denmark,1,489.2,1,1,1,367675,1,0,1,233,1,30.101,,14,1,1,0,0,1,0.17
Københavns Lufthavne A/S,KBHL,2015.0,Large,Industrial Goods and Services,Denmark,1,544.5,1,1,1,344826,1,0,0,238,0,30.301,323.6,19,1,1,0,0,1,0.19
Københavns Lufthavne A/S,KBHL,2016.0,Large,Industrial Goods and Services,Denmark,1,595.1,1,1,1,332845,0,0,1,266,1,29,354.3,20,1,1,0,0,1,0.2
Københavns Lufthavne A/S,KBHL,2017.0,Large,Industrial Goods and Services,Denmark,1,595.9,1,1,1,296316,1,0,1,,0,27.7,341.3,8,1,1,0,1,1,0.2
Københavns Lufthavne A/S,KBHL,2018.0,Large,Industrial Goods and Services,Denmark,1,596.6442953,1,1,1,,1,0,1,,0,28.97,357.603,9,0,1,0,0,0,0.018904487
Københavns Lufthavne A/S,KBHL,2019.0,Large,Industrial Goods and Services,Denmark,1,581.793842,1,1,1,308401.2,0,0,0,,0,27.013,347.882,10,0,0,0,0,0,0.174029451
Københavns Lufthavne A/S,KBHL,2020.0,Large,Industrial Goods and Services,Denmark,1,210.9370817,1,1,1,246801.6,1,0,1,,0,21.702,126.833,11,1,0,0,0,0,-10.88353414
Københavns Lufthavne A/S,KBHL,2021.0,Large,Industrial Goods and Services,Denmark,1,235.729585,1,1,1,566066,1,0,1,207.941,0,22.011,143.639,8,0,1,0,0,0,-0.088219545
Københavns Lufthavne A/S,KBHL,2022.0,Large,Industrial Goods and Services,Denmark,,474.7589919,1,1,1,594283,1,0,1,495.624,0,22.762,245.496,10,0,1,0,0,1,0.003545389
Lån og Spar Bank A/S,LASP,2019.0,Mid,Finance,Denmark,0,139.5907631,1,1,1,,0,0,0,,0,,,15,0,0,0,0,0,6.800535475
Lån og Spar Bank A/S,LASP,2020.0,Mid,Finance,Denmark,1,140.8393574,1,1,1,,1,0,1,,0,,,6,0,0,0,0,0,5.9437751
Bang & Olufsen A/S,BO,2020.0,Mid,Consumer Goods and Services,Denmark,1,351.9410977,1,1,1,,0,0,1,,0,,,,0,1,1,0,1,-0.026773762
Bang & Olufsen A/S,BO,2015.0,Mid,Consumer Goods and Services,Denmark,0,315.9,1,1,1,,0,0,1,,0,,,4,0,1,0,0,1,0.13
Bang & Olufsen A/S,BO,2016.0,Mid,Consumer Goods and Services,Denmark,1,397.6,1,1,1,,0,0,0,,0,,,12,0,1,0,1,1,0.4
Bang & Olufsen A/S,BO,2017.0,Mid,Consumer Goods and Services,Denmark,1,441,1,1,1,,0,0,0,,0,,,7,0,1,1,0,0,0.3
Bang & Olufsen A/S,BO,2018.0,Mid,Consumer Goods and Services,Denmark,0,380.9395973,1,1,1,,0,0,0,,0,,,6,0,0,0,1,1,0.067114094
Rockwool International A/S,ROCK,2021.0,Large,Industrial Goods and Services,Denmark,1,3088,1,1,1,20473200,0,0,0,3680,0,1910,1040,13,1,1,1,1,1,14.02
Rockwool International A/S,ROCK,2022.0,Large,Industrial Goods and Services,Denmark,,3907,1,1,1,20019600,,0,1,3.65,0,96,99,7,1,1,0,1,1,12.6
Rockwool International A/S,ROCK,2014.0,Large,Industrial Goods and Services,Denmark,1,2000.4,1,1,1,14900000,1,0,1,2600,1,1600,340,14,1,1,0,1,0,5.36
Rockwool International A/S,ROCK,2016.0,Large,Industrial Goods and Services,Denmark,1,2201.8,1,1,1,16077600,0,0,1,3240,0,1590,,6,0,1,0,0,1,7.6
Rockwool International A/S,ROCK,2017.0,Large,Industrial Goods and Services,Denmark,1,2374,1,1,1,17139600,0,0,1,3430,0,2000,,3,0,1,1,1,1,9.8
Rockwool International A/S,ROCK,2018.0,Large,Industrial Goods and Services,Denmark,1,2671,1,1,1,,0,0,1,,1,,,7,0,1,1,1,0,12.09
Rockwool International A/S,ROCK,2019.0,Large,Industrial Goods and Services,Denmark,1,2757,1,1,1,18190800,0,0,1,3480,1,1750,,,0,1,0.0065,0,1,1.3
Rockwool International A/S,ROCK,2020.0,Large,Industrial Goods and Services,Denmark,1,2602,1,1,1,,0,0,0,,0,,,0,0,1,0,1,1,11.46452477
IC Group A/S,IC,2014.0,Mid,Consumer Goods and Services,Denmark,1,353.6,1,0,1,,0,0,0,,0,,,11,0,1,0.53,1,1,1.14
IC Group A/S,IC,2015.0,Mid,Consumer Goods and Services,Denmark,1,353.6,1,1,1,,0,1,0,,0,,,9,0,1,0,0,1,1.14
IC Group A/S,IC,2016.0,Mid,Consumer Goods and Services,Denmark,1,358.7,1,0,1,,0,0,0,,0,,,5,0,0,0,0,0,1.6
IC Group A/S,IC,2017.0,Mid,Consumer Goods and Services,Denmark,0,369,0,0,0,,0,0,0,,0,,,0,0,0,0,0,0,0.7
IC Group A/S,IC,2018.0,Mid,Consumer Goods and Services,Denmark,1,206.0402685,1,0,0,,0,0,0,,0,,,7,0,1,0,1,1,12.9261745
FLSmidth & Co. A/S,FLS,2014.0,Large,Industrial Goods and Services,Denmark,1,3613.8,1,1,0,,0,,1,,0,45.8,37.4,4,0,1,0,1,1,-2.09
FLSmidth & Co. A/S,FLS,2015.0,Large,Industrial Goods and Services,Denmark,1,2642,1,1,1,,0,0,0,,0,46.9,31.4,7,0,1,0,0,0,1.2
FLSmidth & Co. A/S,FLS,2016.0,Large,Industrial Goods and Services,Denmark,1,2448.5,1,1,1,,1,0,0,,0,44.2,,17,0,1,0,1,1,1.6
FLSmidth & Co. A/S,FLS,2017.0,Large,Industrial Goods and Services,Denmark,1,2416.1,1,1,1,728870,0,0,0,242,0,64.3,47.516,6,0,1,6.00E-04,1,1,0.2
FLSmidth & Co. A/S,FLS,2018.0,Large,Industrial Goods and Services,Denmark,1,2516.778523,1,1,1,,0,0,0,,0,60.431,47.864,8,0,1,1,1,1,1.718120805
FLSmidth & Co. A/S,FLS,2019.0,Large,Industrial Goods and Services,Denmark,1,2763.855422,1,1,0,,1,0,0,221.613,0,44.862,42.066,9,1,1,1,1,1,2.074966533
FLSmidth & Co. A/S,FLS,2020.0,Large,Industrial Goods and Services,Denmark,1,2200.937082,1,1,1,,0,0,1,197.346,0,36.831,,11,1,1,1,1,1,0.562248996
FLSmidth & Co. A/S,FLS,2021.0,Large,Industrial Goods and Services,Denmark,1,2353.547523,1,1,1,,1,0,1,201.997,0,34.737,193021.799,12,1,1,1,1,1,0.923694779
FLSmidth & Co. A/S,FLS,2022.0,Large,Industrial Goods and Services,Denmark,,2936.865576,1,1,1,,0,0,1,178.064,0,39.079,127400,13,0,1,1,0,1,0.873707092
Athena Investments A/S (Greentech Energy Systems A/S),ATHENA,2014.0,Mid,Utilities,Denmark,1,55.5,1,1,1,,1,0,0,,0,,,8,0,0,0,0,0,-0.24
A.P. Møller -Maersk A/S,MAERSK,2016.0,Large,Industrial Goods and Services,Denmark,1,33775.2,1,1,1,454835000,0,0,1,2384,0,35917,252,12,1,1,1,1,1,-88.6
A.P. Møller -Maersk A/S,MAERSK,2017.0,Large,Industrial Goods and Services,Denmark,1,25787.5,1,1,1,449578000,0,0,0,2971,0,35981,,9,1,1,1,1,1,-9.2
A.P. Møller -Maersk A/S,MAERSK,2018.0,Large,Industrial Goods and Services,Denmark,1,33929.56522,1,1,1,498209000,0,0,1,2256,0,39165,,3,1,1,0.000166667,1,1,-8.695652174
A.P. Møller -Maersk A/S,MAERSK,2020.0,Large,Industrial Goods and Services,Denmark,1,35482.14286,1,1,1,432767000,1,0,1,1736,0,34207,19017,7,1,1,1,0,1,129.4642857
A.P. Møller -Maersk A/S,MAERSK,2021.0,Large,Industrial Goods and Services,Denmark,1,55166.96429,1,1,1,473188000,1,0,0,1834,0,37173,28952,3,1,1,1,1,1,837.5
A.P. Møller -Maersk A/S,MAERSK,2022.0,Large,Industrial Goods and Services,Denmark,,77425.45109,1,1,1,447345000,1,0,1,916,0,34506,43451,9,0,1,1,1,1,1514.719848
A.P. Møller -Maersk A/S,MAERSK,2014.0,Large,Industrial Goods and Services,Denmark,1,35736.4,1,1,1,433791766,0,1,1,3730,1,33692,376,4,1,1,0.28,1,1,129.51
A.P. Møller -Maersk A/S,MAERSK,2015.0,Large,Industrial Goods and Services,Denmark,1,36979.8,1,1,1,428874000,1,0,1,4025,1,33459,,7,1,1,1,1,1,33.94
A.P. Møller -Maersk A/S,MAERSK,2019.0,Large,Industrial Goods and Services,Denmark,1,34723.21429,1,1,1,463815000,0,0,1,1696,0,36491,,6,1,1,1,1,1,20.53571429
Schouw & Co. A/S,SCHO,2014.0,Large,Industrial Goods and Services,Denmark,0,1579.6,0,0,0,,0,0,0,,,,,5,0,0,0,0,0,2.42
Schouw & Co. A/S,SCHO,2015.0,Large,Industrial Goods and Services,Denmark,0,1684.5,0,0,0,,0,0,0,,0,,,,0,0,0,0,0,3.67
Schouw & Co. A/S,SCHO,2016.0,Large,Industrial Goods and Services,Denmark,0,1933.9,1,1,1,,0,1,1,,0,,,15,0,0,0,0,0,7.6
Schouw & Co. A/S,SCHO,2017.0,Large,Industrial Goods and Services,Denmark,0,2286.2,1,1,0,,0,0,1,,0,,,2,0,0,0,0,0,4.9
Schouw & Co. A/S,SCHO,2018.0,Large,Industrial Goods and Services,Denmark,0,2450.067114,1,1,1,,0,0,1,,0,,,3,0,0,0,0,0,4.476510067
Schouw & Co. A/S,SCHO,2019.0,Large,Industrial Goods and Services,Denmark,1,2804.729,1,1,1,,0,0,1,,0,,,,0,1,0,0,1,5.123159304
Schouw & Co. A/S,SCHO,2020.0,Large,Industrial Goods and Services,Denmark,1,2847.791165,1,1,1,2803006.8,0,0,0,1199.72,0,222.713,,5,0,1,0,0,0,5.087014726
Schouw & Co. A/S,SCHO,2021.0,Large,Industrial Goods and Services,Denmark,1,3242.168675,1,1,1,2968221.6,1,0,1,1163.416,0,231.184,,3,0,1,1,0,0,5.772423025
Schouw & Co. A/S,SCHO,2022.0,Large,Industrial Goods and Services,Denmark,,4386.950515,1,1,1,1465308,1,0,1,1177.187,0,220.34,,4,0,1,0,1,1,5.454620581
MT Højgaard A/S (formerly known as Højga,MTHH,2021.0,Mid,Industrial Goods and Services,Denmark,1,964.2570281,1,1,1,130108,1,0,1,16.853,0,8.074,,8,0,1,1,0,1,2.302543507
MT Højgaard A/S (formerly known as Højga,MTHH,2022.0,Mid,Industrial Goods and Services,Denmark,,1163.293947,1,1,1,,0,0,1,15.452,0,14.236,98.322,9,1,1,0,0,0,0.201624713
MT Højgaard A/S (formerly known as Højga,MTHH,2016.0,Mid,Industrial Goods and Services,Denmark,0,913.57,0,0,0,,0,0,0,,0,,,9,0,0,0,0,0,0
MT Højgaard A/S (formerly known as Højga,MTHH,2017.0,Mid,Industrial Goods and Services,Denmark,0,1032.48,1,1,1,,0,0,0,,0,,,4,0,1,0,0,0,-1.3
MT Højgaard A/S (formerly known as Højga,MTHH,2018.0,Mid,Industrial Goods and Services,Denmark,1,907.1543624,1,1,1,150046,0,0,0,,0,9.073,,7,0,1,1,1,0,-9.583892617
MT Højgaard A/S (formerly known as Højga,MTHH,2020.0,Mid,Industrial Goods and Services,Denmark,1,796.6532798,1,1,1,115853,1,0,1,,0,7.668,,7,0,1,1,0,1,1.726907631
Brødrene Hartmann A/S,HART,2016.0,Mid,Industrial Goods and Services,Denmark,1,282.1,1,1,1,,0,0,1,,1,,,8,0,0,0,0,0,3.4
Brødrene Hartmann A/S,HART,2017.0,Mid,Industrial Goods and Services,Denmark,1,296.2,1,0,0,,0,0,0,,0,,,5,0,0,1,0,1,2.4
Brødrene Hartmann A/S,HART,2018.0,Mid,Industrial Goods and Services,Denmark,1,296.2550336,1,0,1,,0,0,0,,0,,,10,0,0,0,0,1,1.865771812
Brødrene Hartmann A/S,HART,2019.0,Mid,Industrial Goods and Services,Denmark,1,315.4484605,1,1,1,,0,0,0,,0,,,11,0,1,1,0,1,3.239625167
Brødrene Hartmann A/S,HART,2015.0,Mid,Industrial Goods and Services,Denmark,1,286,1,1,1,,0,1,1,,0,,,5,1,0,0,0,0,2.16
Brødrene Hartmann A/S,HART,2020.0,Mid,Industrial Goods and Services,Denmark,1,343.6947791,1,0,1,,0,0,0,,0,,,5,0,1,0,0,1,5.301204819
Brødrene Hartmann A/S,HART,2021.0,Mid,Industrial Goods and Services,Denmark,1,367.3360107,1,1,1,3529335.6,0,0,0,1846.596,0,207.625,197.197,11,0,0,1,1,0,1.445783133
Brødrene Hartmann A/S,HART,2022.0,Mid,Industrial Goods and Services,Denmark,,450.2951934,1,0,1,,1,0,0,1632.884,0,210.667,259.665,2,0,1,0,0,0,0.577990845
RTX A/S,RTX,2019.0,Mid,Telecommunications,Denmark,1,75.00669344,1,1,1,,0,0,1,,0,,,5,0,1,1,0,1,1.124497992
RTX A/S,RTX,2020.0,Mid,Telecommunications,Denmark,1,74.41767068,0,0,0,3222,0,0,0,,0,,,6,0,1,0,1,1,0.990629183
RTX A/S,RTX,2021.0,Mid,Telecommunications,Denmark,1,61.19906292,1,0,0,2602.8,0,0,0,,0,0.5425,,7,0,1,0,1,1,0.053547523
RTX A/S,RTX,2022.0,Mid,Telecommunications,Denmark,,89.15844829,1,1,1,2545.2,0,0,1,,0,0.5506,,8,0,1,1,1,1,0.55110755
Columbus A/S,COLUM,2017.0,Mid,Technology,Denmark,0,163.6,0,0,0,,0,0,0,,0,,,,0,0,0,0,0,0.1
Columbus A/S,COLUM,2018.0,Mid,Technology,Denmark,1,251.7116779,1,0,1,,0,0,0,,0,,,6,0,0,0,0,0,0.103355705
Columbus A/S,COLUM,2019.0,Mid,Technology,Denmark,0,258.5922356,0,1,1,,0,0,0,,0,,,10,0,0,0,0,0,0.022757697
Columbus A/S,COLUM,2020.0,Mid,Technology,Denmark,0,221.5171352,1,1,1,,0,0,0,,0,,,8,0,1,0,0,1,0.058902276
Columbus A/S,COLUM,2021.0,Mid,Technology,Denmark,1,198.3692102,0,0,0,,0,0,0,,0,,,9,0,1,0,0,0,0.788487282
Columbus A/S,COLUM,2022.0,Mid,Technology,Denmark,,204.7746291,0,1,1,,,0,0,,0,0.24542,1.63087,3,0,1,,0,1,-0.012097483
Vestas Wind Systems A/S,VWS,2014.0,Large,Energy,Denmark,1,6910,1,0,0,1803600,1,1,0,366,0,79,,15,1,1,0,1,1,1.8
Vestas Wind Systems A/S,VWS,2015.0,Large,Energy,Denmark,1,8423,1,1,1,1857600,1,1,1,427,0,74,,16,1,1,1,0,1,3.07
Vestas Wind Systems A/S,VWS,2016.0,Large,Energy,Denmark,1,10237,1,1,1,2124000,1,0,1,428,1,84,,17,1,1,1,0,1,4.4
Vestas Wind Systems A/S,VWS,2017.0,Large,Energy,Denmark,1,9953,1,1,1,2048400,1,0,1,454,0,86,,8,0,1,0,0,0,4.2
Vestas Wind Systems A/S,VWS,2018.0,Large,Energy,Denmark,1,10134,1,1,1,2210400,0,0,0,470,0,101,,13,0,1,1,1,1,3.39
Vestas Wind Systems A/S,VWS,2019.0,Large,Energy,Denmark,1,12147,1,1,1,2296800,1,0,0,473,1,,,3,0,1,1,0,1,3.55
Genmab A/S,GMAB,2014.0,Large,Health Care,Denmark,0,114,1,0,1,,0,0,0,,0,,,12,0,0,0,0,1,0.71
Genmab A/S,GMAB,2015.0,Large,Health Care,Denmark,1,151.9,1,1,1,,0,0,1,,0,,,5,1,0,0,0,0,1.68
Genmab A/S,GMAB,2016.0,Large,Health Care,Denmark,0,244.4,1,0,1,,0,0,0,,0,,,15,0,0,0,0,0,2.6
Genmab A/S,GMAB,2017.0,Large,Health Care,Denmark,0,317.5,1,0,1,,0,0,0,,0,,,7,0,0,0,0,0,2.4
Genmab A/S,GMAB,2018.0,Large,Health Care,Denmark,0,406.0586577,1,0,1,,0,0,0,,0,,,8,0,0,0,0,0,3.185234899
Genmab A/S,GMAB,2019.0,Large,Health Care,Denmark,1,510.9502952,1,1,1,,0,0,1,,0,,,9,0,1,0,0,1,4.555555556
Genmab A/S,GMAB,2020.0,Large,Health Care,Denmark,1,1353.547523,1,1,1,,0,0,0,,0,,,10,0,1,0,0,1,9.666666667
Genmab A/S,GMAB,2021.0,Large,Health Care,Denmark,1,1135.475234,1,0,0,10530,0,0,0,,0,0.6387,,11,0,1,0,0,1,6.096385542
Genmab A/S,GMAB,2022.0,Large,Health Care,Denmark,,1961.808462,1,0,0,11257.19999,1,0,0,,0,0.3938,,12,0,1,0,0,1,11.24393819
GN Store Nord A/S,GN,2014.0,Large,Health Care,Denmark,1,983.9,1,1,1,,1,0,0,,0,,,5,0,1,0,0,1,0.66
GN Store Nord A/S,GN,2015.0,Large,Health Care,Denmark,1,1126.5,1,0,1,,1,1,1,,0,,,10,1,1,0,1,1,0.69
GN Store Nord A/S,GN,2016.0,Large,Health Care,Denmark,1,1164.3,1,0,1,,0,0,1,,0,,,14,0,1,1,1,1,1
GN Store Nord A/S,GN,2017.0,Large,Health Care,Denmark,1,1286.6,1,0,1,,0,0,0,,0,,,8,0,1,1,1,0,1.1
GN Store Nord A/S,GN,2018.0,Large,Health Care,Denmark,1,1423.758389,1,0,1,32400,0,0,0,48,0,,,9,0,1,1,1,0,1.225503356
GN Store Nord A/S,GN,2019.0,Large,Health Care,Denmark,1,1683.266399,1,1,1,34765.2,0,1,1,50.1,0,155,,10,0,1,0,1,1,0.638554217
GN Store Nord A/S,GN,2020.0,Large,Health Care,Denmark,1,1800.401606,1,1,1,,0,0,0,,0,11.776,,11,0,1,1,0,1,1.289156627
GN Store Nord A/S,GN,2021.0,Large,Health Care,Denmark,0,2111.780455,1,1,1,,0,0,0,,0,13.59,428.076,2,0,1,1,0,1,1.805890228
GN Store Nord A/S,GN,2022.0,Large,Health Care,Denmark,,2511.84068,1,1,1,99349.19992,1,0,0,73.073,0,8.475,530.19,13,0,1,1,0,1,0.536321738
Danske Bank A/S,DANSKE,2014.0,Large,Finance,Denmark,1,6081.869,1,1,1,436054,1,1,1,,0,37.8,,3,0,1,0,0,1,0.48
Danske Bank A/S,DANSKE,2015.0,Large,Finance,Denmark,1,6115.46,1,1,1,402149,1,1,1,82,0,18.8,9.2,17,1,1,0,1,1,1.72
Danske Bank A/S,DANSKE,2016.0,Large,Finance,Denmark,1,6446.1,1,1,1,408388,1,0,1,,0,7.289,11.373,10,1,1,0,1,1,2.7
Danske Bank A/S,DANSKE,2017.0,Large,Finance,Denmark,1,6500,1,1,1,408298,1,0,1,,0,6.886,11.203,12,1,1,0,0,1,3
Danske Bank A/S,DANSKE,2018.0,Large,Finance,Denmark,1,5934.24,1,1,1,399765.6,1,1,1,,,5.578,10.818,12,1,1,0,1,1,2.214765101
Danske Bank A/S,DANSKE,2019.0,Large,Finance,Denmark,1,6023.21,1,1,1,387414,0,0,1,,0,5.27,9.96,15,1,1,1,1,1,2.235609103
Danske Bank A/S,DANSKE,2020.0,Large,Finance,Denmark,1,5695.41,1,1,1,358452,1,0,1,,0,3.929,3.942,14,1,1,1,1,1,0.6291834
Danske Bank A/S,DANSKE,2021.0,Large,Finance,Denmark,1,7757.69,1,1,1,338022,1,1,1,41.999,0,8.824,1.161,15,1,1,0,1,1,1.954484605
Danske Bank A/S,DANSKE,2022.0,Large,Finance,Denmark,,10655.7,1,1,1,,,0,1,,0,8.179,4.641,5,1,1,0,1,1,0.806498854
Solar A/S,SOLAR,2014.0,Mid,Industrial Goods and Services,Denmark,0,1374.3,1,0,1,,0,0,0,,,,,4,0,1,0,0,0,-3.99
Solar A/S,SOLAR,2015.0,Mid,Industrial Goods and Services,Denmark,0,1419.2,1,1,0,,0,0,1,,0,19.9,8.6,4,0,1,0,0,0,2.85
Solar A/S,SOLAR,2016.0,Mid,Industrial Goods and Services,Denmark,1,1490.2,1,0,1,,0,0,1,,0,,,,0,1,0,0,1,2.2
Solar A/S,SOLAR,2017.0,Mid,Industrial Goods and Services,Denmark,1,1490.6,1,0,1,,0,0,0,,0,,,6,0,1,0,0,1,1.9
Solar A/S,SOLAR,2018.0,Mid,Industrial Goods and Services,Denmark,1,1489.66443,1,1,1,,0,0,1,,0,,,1,0,1,0,0,0,0.183892617
Solar A/S,SOLAR,2019.0,Mid,Industrial Goods and Services,Denmark,1,1563.453815,0,0,0,,0,0,1,,0,,,6,0,1,,0,1,1.174029451
Solar A/S,SOLAR,2020.0,Mid,Industrial Goods and Services,Denmark,1,1540.89,1,1,1,90210,0,0,0,,0,,,6,0,1,0,0,1,-0.586345382
Solar A/S,SOLAR,2021.0,Mid,Industrial Goods and Services,Denmark,1,1653.815261,1,1,1,89429,1,0,0,23.204,0,7.69,,6,0,1,0,0,1,9.705488621
Solar A/S,SOLAR,2022.0,Mid,Industrial Goods and Services,Denmark,,1863.415602,1,1,1,146762,1,0,0,20.751,0,5.92,,6,1,1,0,1,1,12.16469104
H. Lundbeck A/S,LUN,2014.0,Large,Health Care,Denmark,1,1805.4,1,1,1,360360,0,0,0,,0,25.1,,6,0,1,0,0,1,-0.1
H. Lundbeck A/S,LUN,2015.0,Large,Health Care,Denmark,1,1956.3,1,1,1,360000,0,0,1,332,0,22.9,,,0,1,0,0,1,3.88
H. Lundbeck A/S,LUN,2016.0,Large,Health Care,Denmark,1,2104.2,1,1,1,353614,0,1,1,321,0,19.9,,17,1,1,1,1,1,0.8
H. Lundbeck A/S,LUN,2017.0,Large,Health Care,Denmark,1,2313.3,1,1,1,336287,0,1,1,350,0,17.2,,7,0,1,1,1,1,1.8
H. Lundbeck A/S,LUN,2018.0,Large,Health Care,Denmark,1,2431.812081,1,1,1,339523.2,0,1,1,374.406,0,15.969,,9,0,1,1,0,0,2.638926174
H. Lundbeck A/S,LUN,2019.0,Large,Health Care,Denmark,1,2280.589023,1,1,1,335293.2,0,1,1,285.651,1,17.056,15519.6,7,0,1,1,1,1,1.793842035
H. Lundbeck A/S,LUN,2020.0,Large,Health Care,Denmark,1,2365.729585,1,1,1,362606.4,0,1,0,238.008,0,,,11,1,1,0,1,1,1.064257028
H. Lundbeck A/S,LUN,2022.0,Large,Health Care,Denmark,,2452.563014,1,1,1,374414.3997,1,1,0,219.159,0,38.443,87.26,12,1,1,1,1,1,0.259423798
